,day,hour,temp
5157,1,1400.0,5.1
5158,1,1500.0,4.5
5159,1,1600.0,4.1
5160,1,1700.0,3.7
5161,1,1800.0,3.2
5162,1,1900.0,3.1
5163,1,2000.0,2.6
5164,1,2100.0,3.0
5165,1,2200.0,5.8
5166,1,2300.0,10.5
5167,2,0.0,14.1
5168,2,100.0,16.200001
5169,2,200.0,17.799999
5170,2,300.0,18.1
5171,2,400.0,19.4
5172,2,500.0,18.6
5173,2,600.0,18.4
5174,2,700.0,15.8
5175,2,800.0,14.9
5176,2,900.0,13.2
5177,2,1000.0,12.2
5178,2,1100.0,11.9
5179,2,1200.0,11.3
5180,2,1300.0,10.8
5181,2,1400.0,10.3
5182,2,1500.0,10.1
5183,2,1600.0,10.0
5184,2,1700.0,9.0
5185,2,1800.0,9.2
5186,2,1900.0,8.6
5187,2,2000.0,8.2
5188,2,2100.0,7.4
5189,2,2200.0,7.5
5190,2,2300.0,9.6
5191,3,0.0,13.0
5192,3,100.0,16.799999
5193,3,200.0,19.0
5194,3,300.0,19.4
5195,3,400.0,20.5
5196,3,500.0,19.6
5197,3,600.0,18.5
5198,3,700.0,17.4
5199,3,800.0,13.9
5200,3,900.0,14.8
5201,3,1000.0,12.8
5202,3,1100.0,13.6
5203,3,1200.0,10.2
5204,3,1300.0,8.9
5205,3,1400.0,7.9
5206,3,1500.0,7.1
5207,3,1600.0,6.5
5208,3,1700.0,5.9
5209,3,1800.0,5.4
5210,3,1900.0,5.0
5211,3,2000.0,4.6
5212,3,2100.0,4.3
5213,3,2200.0,6.9
5214,3,2300.0,12.2
5215,4,0.0,15.4
5216,4,100.0,16.9
5217,4,200.0,18.1
5218,4,300.0,18.5
5219,4,400.0,20.0
5220,4,500.0,19.299999
5221,4,600.0,18.700001
5222,4,700.0,14.6
5223,4,800.0,11.3
5224,4,900.0,9.3
5225,4,1000.0,7.9
5226,4,1100.0,7.0
5227,4,1200.0,6.5
5228,4,1300.0,5.6
5229,4,1400.0,5.4
5230,4,1500.0,4.7
5231,4,1600.0,4.2
5232,4,1700.0,3.5
5233,4,1800.0,3.1
5234,4,1900.0,2.7
5235,4,2000.0,3.1
5236,4,2100.0,3.5
5237,4,2200.0,4.5
5238,4,2300.0,7.7
5239,5,0.0,11.7
5240,5,100.0,16.1
5241,5,200.0,16.6
5242,5,300.0,18.5
5243,5,400.0,17.6
5244,5,500.0,17.700001
5245,5,600.0,16.700001
5246,5,700.0,15.1
5247,5,800.0,12.7
5248,5,900.0,12.7
5249,5,1000.0,9.6
5250,5,1100.0,7.1
5251,5,1200.0,5.9
5252,5,1300.0,5.0
5253,5,1400.0,4.3
5254,5,1500.0,4.1
5255,5,1600.0,3.3
5256,5,1700.0,3.2
5257,5,1800.0,2.3
5258,5,1900.0,2.2
5259,5,2000.0,2.7
5260,5,2100.0,2.5
5261,5,2200.0,3.8
5262,5,2300.0,5.8
5263,6,0.0,8.7
5264,6,100.0,13.0
5265,6,200.0,15.2
5266,6,300.0,16.200001
5267,6,400.0,15.9
5268,6,500.0,16.0
5269,6,600.0,16.5
5270,6,700.0,12.6
5271,6,800.0,9.9
5272,6,900.0,8.5
5273,6,1000.0,7.8
5274,6,1100.0,7.0
5275,6,1200.0,6.7
5276,6,1300.0,5.9
5277,6,1400.0,5.5
5278,6,1500.0,5.3
5279,6,1600.0,5.2
5280,6,1700.0,5.1
5281,6,1800.0,5.2
5282,6,1900.0,5.0
5283,6,2000.0,5.2
5284,6,2100.0,6.2
5285,6,2200.0,7.2
5286,6,2300.0,10.9
5287,7,0.0,13.1
5288,7,100.0,14.5
5289,7,200.0,14.6
5290,7,300.0,14.6
5291,7,400.0,14.1
5292,7,500.0,13.3
5293,7,600.0,11.8
5294,7,700.0,10.2
5295,7,800.0,6.7
5296,7,900.0,5.9
5297,7,1000.0,4.3
5298,7,1100.0,2.4
5299,7,1200.0,1.4
5300,7,1300.0,0.5
5301,7,1400.0,-0.4
5302,7,1500.0,-1.2
5303,7,1600.0,-1.6
5304,7,1700.0,-2.3
5305,7,1800.0,-2.6
5306,7,1900.0,-2.9
5307,7,2000.0,-3.1
5308,7,2100.0,-3.8
5309,7,2200.0,-0.7
5310,7,2300.0,3.2
5311,8,0.0,7.9
5312,8,100.0,9.2
5313,8,200.0,10.6
5314,8,300.0,11.3
5315,8,400.0,12.1
5316,8,500.0,11.8
5317,8,600.0,11.6
5318,8,700.0,9.3
5319,8,800.0,7.4
5320,8,900.0,3.8
5321,8,1000.0,1.8
5322,8,1100.0,0.9
5323,8,1200.0,0.1
5324,8,1300.0,-0.5
5325,8,1400.0,-1.0
5326,8,1500.0,-1.4
5327,8,1600.0,-1.8
5328,8,1700.0,-2.4
5329,8,1800.0,-2.7
5330,8,1900.0,-2.7
5331,8,2000.0,-2.9
5332,8,2100.0,-2.8
5333,8,2200.0,0.4
5334,8,2300.0,4.6
5335,9,0.0,9.8
5336,9,100.0,12.5
5337,9,200.0,14.0
5338,9,300.0,15.0
5339,9,400.0,15.3
5340,9,500.0,15.6
5341,9,600.0,15.1
5342,9,700.0,11.1
5343,9,800.0,8.5
5344,9,900.0,5.1
5345,9,1000.0,4.0
5346,9,1100.0,2.5
5347,9,1200.0,1.4
5348,9,1300.0,1.1
5349,9,1400.0,0.5
5350,9,1500.0,0.2
5351,9,1600.0,0.0
5352,9,1700.0,-0.1
5353,9,1800.0,-0.3
5354,9,1900.0,0.1
5355,9,2000.0,0.2
5356,9,2100.0,0.2
5357,9,2200.0,2.0
5358,9,2300.0,5.3
5359,10,0.0,8.1
5360,10,100.0,10.7
5361,10,200.0,11.5
5362,10,300.0,12.4
5363,10,400.0,14.0
5364,10,500.0,14.9
5365,10,600.0,15.3
5366,10,700.0,12.2
5367,10,800.0,11.9
5368,10,900.0,10.3
5369,10,1000.0,9.3
5370,10,1100.0,8.2
5371,10,1200.0,8.4
5372,10,1300.0,8.3
5373,10,1400.0,8.3
5374,10,1500.0,7.7
5375,10,1600.0,7.4
5376,10,1700.0,7.6
5377,10,1800.0,8.1
5378,10,1900.0,8.6
5379,10,2000.0,9.4
5380,10,2100.0,9.1
5381,10,2200.0,10.0
5382,10,2300.0,11.7
5383,11,0.0,13.1
5384,11,100.0,13.5
5385,11,200.0,14.1
5386,11,300.0,14.3
5387,11,400.0,14.4
5388,11,500.0,14.3
5389,11,600.0,14.1
5390,11,700.0,13.0
5391,11,800.0,12.2
5392,11,900.0,8.6
5393,11,1000.0,7.3
5394,11,1100.0,7.0
5395,11,1200.0,6.2
5396,11,1300.0,6.3
5397,11,1400.0,5.4
5398,11,1500.0,4.1
5399,11,1600.0,3.1
5400,11,1700.0,2.2
5401,11,1800.0,1.9
5402,11,1900.0,1.0
5403,11,2000.0,1.3
5404,11,2100.0,1.0
5405,11,2200.0,1.8
5406,11,2300.0,4.9
5407,12,0.0,10.4
5408,12,100.0,11.8
5409,12,200.0,14.4
5410,12,300.0,14.9
5411,12,400.0,15.4
5412,12,500.0,15.7
5413,12,600.0,15.1
5414,12,700.0,12.0
5415,12,800.0,8.1
5416,12,900.0,6.5
5417,12,1000.0,5.2
5418,12,1100.0,4.6
5419,12,1200.0,3.4
5420,12,1300.0,3.1
5421,12,1400.0,2.3
5422,12,1500.0,2.0
5423,12,1600.0,1.2
5424,12,1700.0,1.0
5425,12,1800.0,1.3
5426,12,1900.0,0.9
5427,12,2000.0,1.3
5428,12,2100.0,2.2
5429,12,2200.0,4.5
5430,12,2300.0,5.1
5431,13,0.0,6.1
5432,13,100.0,6.2
5433,13,200.0,8.4
5434,13,300.0,9.0
5435,13,400.0,10.5
5436,13,500.0,10.6
5437,13,600.0,10.1
5438,13,700.0,11.1
5439,13,800.0,10.2
5440,13,900.0,9.0
5441,13,1000.0,8.6
5442,13,1100.0,8.4
5443,13,1200.0,7.9
5444,13,1300.0,6.7
5445,13,1400.0,6.0
5446,13,1500.0,5.0
5447,13,1600.0,4.1
5448,13,1700.0,3.1
5449,13,1800.0,1.8
5450,13,1900.0,0.6
5451,13,2000.0,0.1
5452,13,2100.0,-1.0
5453,13,2200.0,0.4
5454,13,2300.0,1.1
5455,14,0.0,2.1
5456,14,100.0,2.9
5457,14,200.0,3.5
5458,14,300.0,4.6
5459,14,400.0,4.6
5460,14,500.0,5.0
5461,14,600.0,4.6
5462,14,700.0,1.8
5463,14,800.0,0.1
5464,14,900.0,-1.3
5465,14,1000.0,-2.2
5466,14,1100.0,-2.6
5467,14,1200.0,-3.3
5468,14,1300.0,-3.7
5469,14,1400.0,-4.0
5470,14,1500.0,-3.9
5471,14,1600.0,-3.4
5472,14,1700.0,-1.1
5473,14,1800.0,0.1
5474,14,1900.0,1.1
5475,14,2000.0,1.2
5476,14,2100.0,1.2
5477,14,2200.0,4.3
5478,14,2300.0,6.9
5479,15,0.0,9.5
5480,15,100.0,9.9
5481,15,200.0,13.2
5482,15,300.0,13.2
5483,15,400.0,14.7
5484,15,500.0,16.299999
5485,15,600.0,15.5
5486,15,700.0,14.1
5487,15,800.0,12.9
5488,15,900.0,12.7
5489,15,1000.0,12.3
5490,15,1100.0,11.4
5491,15,1200.0,11.0
5492,15,1300.0,10.8
5493,15,1400.0,10.5
5494,15,1500.0,10.5
5495,15,1600.0,10.6
5496,15,1700.0,10.2
5497,15,1800.0,9.8
5498,15,1900.0,9.4
5499,15,2000.0,8.7
5500,15,2100.0,8.2
5501,15,2200.0,8.0
5502,15,2300.0,9.0
5503,16,0.0,12.3
5504,16,100.0,14.3
5505,16,200.0,12.7
5506,16,300.0,12.9
5507,16,400.0,13.1
5508,16,500.0,13.4
5509,16,600.0,13.2
5510,16,700.0,11.8
5511,16,800.0,8.6
5512,16,900.0,7.1
5513,16,1000.0,6.5
5514,16,1100.0,6.1
5515,16,1200.0,5.5
5516,16,1300.0,4.7
5517,16,1400.0,4.1
5518,16,1500.0,3.1
5519,16,1600.0,2.7
5520,16,1700.0,2.0
5521,16,1800.0,2.4
5522,16,1900.0,2.4
5523,16,2000.0,2.4
5524,16,2100.0,3.4
5525,16,2200.0,4.9
5526,16,2300.0,7.0
5527,17,0.0,7.9
5528,17,100.0,8.2
5529,17,200.0,9.1
5530,17,300.0,9.2
5531,17,400.0,10.0
5532,17,500.0,10.0
5533,17,600.0,10.9
5534,17,700.0,10.7
5535,17,800.0,10.8
5536,17,900.0,11.3
5537,17,1000.0,11.9
5538,17,1100.0,12.3
5539,17,1200.0,12.5
5540,17,1300.0,12.9
5541,17,1400.0,12.9
5542,17,1500.0,13.9
5543,17,1600.0,13.0
5544,17,1700.0,12.1
5545,17,1800.0,11.4
5546,17,1900.0,10.1
5547,17,2000.0,10.1
5548,17,2100.0,8.8
5549,17,2200.0,8.0
5550,17,2300.0,7.4
5551,18,0.0,6.6
5552,18,100.0,7.2
5553,18,200.0,6.5
5554,18,300.0,6.9
5555,18,400.0,7.5
5556,18,500.0,6.1
5557,18,600.0,5.3
5558,18,700.0,4.8
5559,18,800.0,4.1
5560,18,900.0,3.5
5561,18,1000.0,3.3
5562,18,1100.0,3.0
5563,18,1200.0,1.3
5564,18,1300.0,0.8
5565,18,1400.0,1.0
5566,18,1500.0,1.2
5567,18,1600.0,1.2
5568,18,1700.0,1.2
5569,18,1800.0,1.2
5570,18,1900.0,0.8
5571,18,2000.0,-0.7
5572,18,2100.0,-1.3
5573,18,2200.0,-0.4
5574,18,2300.0,0.7
5575,19,0.0,2.5
5576,19,100.0,2.7
5577,19,200.0,3.8
5578,19,300.0,3.4
5579,19,400.0,4.6
5580,19,500.0,4.4
5581,19,600.0,3.9
5582,19,700.0,2.4
5583,19,800.0,0.2
5584,19,900.0,-0.8
5585,19,1000.0,-1.1
5586,19,1100.0,-1.6
5587,19,1200.0,-2.1
5588,19,1300.0,-1.6
5589,19,1400.0,-1.3
5590,19,1500.0,-2.6
5591,19,1600.0,-2.8
5592,19,1700.0,-3.6
5593,19,1800.0,-4.3
5594,19,1900.0,-4.5
5595,19,2000.0,-4.8
5596,19,2100.0,-5.2
5597,19,2200.0,-2.7
5598,19,2300.0,-0.4
5599,20,0.0,2.2
5600,20,100.0,3.2
5601,20,200.0,5.2
5602,20,300.0,5.5
5603,20,400.0,5.6
5604,20,500.0,6.1
5605,20,600.0,4.9
5606,20,700.0,2.6
5607,20,800.0,-0.4
5608,20,900.0,-1.3
5609,20,1000.0,-2.2
5610,20,1100.0,-3.0
5611,20,1200.0,-3.4
5612,20,1300.0,-3.6
5613,20,1400.0,-4.2
5614,20,1500.0,-4.5
5615,20,1600.0,-4.5
5616,20,1700.0,-5.0
5617,20,1800.0,-5.4
5618,20,1900.0,-5.7
5619,20,2000.0,-5.5
5620,20,2100.0,-5.2
5621,20,2200.0,-3.4
5622,20,2300.0,-1.4
5623,21,0.0,2.8
5624,21,100.0,6.0
5625,21,200.0,8.2
5626,21,300.0,9.4
5627,21,400.0,10.2
5628,21,500.0,10.5
5629,21,600.0,10.1
5630,21,700.0,8.6
5631,21,800.0,6.4
5632,21,900.0,5.4
5633,21,1000.0,5.2
5634,21,1100.0,5.0
5635,21,1200.0,4.3
5636,21,1300.0,3.8
5637,21,1400.0,3.6
5638,21,1500.0,3.8
5639,21,1600.0,4.2
5640,21,1700.0,4.9
5641,21,1800.0,2.5
5642,21,1900.0,0.6
5643,21,2000.0,-0.1
5644,21,2100.0,-0.5
5645,21,2200.0,1.2
5646,21,2300.0,5.7
5647,22,0.0,9.6
5648,22,100.0,13.2
5649,22,200.0,14.7
5650,22,300.0,15.5
5651,22,400.0,16.5
5652,22,500.0,16.799999
5653,22,600.0,16.4
5654,22,700.0,12.2
5655,22,800.0,8.8
5656,22,900.0,6.3
5657,22,1000.0,5.3
5658,22,1100.0,4.0
5659,22,1200.0,3.5
5660,22,1300.0,2.9
5661,22,1400.0,2.3
5662,22,1500.0,2.2
5663,22,1600.0,2.1
5664,22,1700.0,1.7
5665,22,1800.0,1.4
5666,22,1900.0,1.3
5667,22,2000.0,1.3
5668,22,2100.0,1.0
5669,22,2200.0,2.4
5670,22,2300.0,7.8
5671,23,0.0,11.1
5672,23,100.0,13.0
5673,23,200.0,15.6
5674,23,300.0,16.4
5675,23,400.0,17.299999
5676,23,500.0,17.200001
5677,23,600.0,16.799999
5678,23,700.0,13.0
5679,23,800.0,9.9
5680,23,900.0,8.3
5681,23,1000.0,7.5
5682,23,1100.0,8.3
5683,23,1200.0,8.6
5684,23,1300.0,8.4
5685,23,1400.0,7.9
5686,23,1500.0,7.6
5687,23,1600.0,6.4
5688,23,1700.0,6.6
5689,23,1800.0,7.3
5690,23,1900.0,6.4
5691,23,2000.0,5.5
5692,23,2100.0,4.9
5693,23,2200.0,6.7
5694,23,2300.0,10.0
5695,24,0.0,14.5
5696,24,100.0,17.0
5697,24,200.0,19.0
5698,24,300.0,19.299999
5699,24,400.0,19.799999
5700,24,500.0,19.0
5701,24,600.0,17.5
5702,24,700.0,14.9
5703,24,800.0,11.5
5704,24,900.0,10.2
5705,24,1000.0,9.4
5706,24,1100.0,9.3
5707,24,1200.0,8.6
5708,24,1300.0,7.5
5709,24,1400.0,6.6
5710,24,1500.0,5.7
5711,24,1600.0,4.5
5712,24,1700.0,3.4
5713,24,1800.0,2.8
5714,24,1900.0,1.5
5715,24,2000.0,0.8
5716,24,2100.0,0.4
5717,24,2200.0,0.3
5718,24,2300.0,0.4
5719,25,0.0,1.3
5720,25,100.0,1.6
5721,25,200.0,2.1
5722,25,300.0,2.9
5723,25,400.0,3.3
5724,25,500.0,3.8
5725,25,600.0,3.8
5726,25,700.0,3.1
5727,25,800.0,1.9
5728,25,900.0,0.5
5729,25,1000.0,-0.2
5730,25,1100.0,-0.9
5731,25,1200.0,-1.3
5732,25,1300.0,-1.3
5733,25,1400.0,-1.7
5734,25,1500.0,-2.0
5735,25,1600.0,-2.2
5736,25,1700.0,-2.5
5737,25,1800.0,-1.6
5738,25,1900.0,-1.9
5739,25,2000.0,-2.5
5740,25,2100.0,-2.2
5741,25,2200.0,-0.9
5742,25,2300.0,1.4
5743,26,0.0,6.3
5744,26,100.0,9.5
5745,26,200.0,12.4
5746,26,300.0,12.6
5747,26,400.0,13.3
5748,26,500.0,14.2
5749,26,600.0,13.1
5750,26,700.0,10.6
5751,26,800.0,9.9
5752,26,900.0,9.0
5753,26,1000.0,8.5
5754,26,1100.0,8.3
5755,26,1200.0,8.0
5756,26,1300.0,7.8
5757,26,1400.0,7.6
5758,26,1500.0,7.4
5759,26,1600.0,7.2
5760,26,1700.0,6.6
5761,26,1800.0,6.1
5762,26,1900.0,5.7
5763,26,2000.0,4.8
5764,26,2100.0,3.8
5765,26,2200.0,3.6
5766,26,2300.0,4.4
5767,27,0.0,5.7
5768,27,100.0,5.7
5769,27,200.0,6.1
5770,27,300.0,6.2
5771,27,400.0,6.2
5772,27,500.0,5.9
5773,27,600.0,5.1
5774,27,700.0,4.2
5775,27,800.0,2.6
5776,27,900.0,2.6
5777,27,1000.0,0.2
5778,27,1100.0,-0.5
5779,27,1200.0,-1.0
5780,27,1300.0,-1.2
5781,27,1400.0,-1.4
5782,27,1500.0,-2.3
5783,27,1600.0,-2.8
5784,27,1700.0,-3.4
5785,27,1800.0,-3.5
5786,27,1900.0,-3.8
5787,27,2000.0,-3.5
5788,27,2100.0,-2.9
5789,27,2200.0,-2.4
5790,27,2300.0,0.5
5791,28,0.0,4.0
5792,28,100.0,7.8
5793,28,200.0,8.8
5794,28,300.0,9.8
5795,28,400.0,9.9
5796,28,500.0,10.1
5797,28,600.0,9.0
5798,28,700.0,7.2
5799,28,800.0,5.6
5800,28,900.0,3.2
5801,28,1000.0,1.7
5802,28,1100.0,0.9
5803,28,1200.0,-0.4
5804,28,1300.0,-1.3
5805,28,1400.0,-1.8
5806,28,1500.0,-2.5
5807,28,1600.0,-2.8
5808,28,1700.0,-3.3
5809,28,1800.0,-3.9
5810,28,1900.0,-4.7
5811,28,2000.0,-4.8
5812,28,2100.0,-5.3
5813,28,2200.0,-3.7
5814,28,2300.0,-0.2
5815,29,0.0,3.0
5816,29,100.0,4.5
5817,29,200.0,5.8
5818,29,300.0,6.6
5819,29,400.0,7.5
5820,29,500.0,7.3
5821,29,600.0,6.4
5822,29,700.0,3.0
5823,29,800.0,0.8
5824,29,900.0,-1.3
5825,29,1000.0,-1.8
5826,29,1100.0,-3.1
5827,29,1200.0,-3.1
5828,29,1300.0,-3.7
5829,29,1400.0,-4.3
5830,29,1500.0,-4.8
5831,29,1600.0,-4.7
5832,29,1700.0,-4.6
5833,29,1800.0,-4.1
5834,29,1900.0,-4.4
5835,29,2000.0,-4.8
5836,29,2100.0,-5.5
5837,29,2200.0,-4.1
5838,29,2300.0,-0.2
5839,30,0.0,3.8
5840,30,100.0,7.2
5841,30,200.0,9.1
5842,30,300.0,11.2
5843,30,400.0,12.1
5844,30,500.0,10.8
5845,30,600.0,9.8
5846,30,700.0,6.7
5847,30,800.0,4.2
5848,30,900.0,4.0
5849,30,1000.0,3.5
5850,30,1100.0,4.1
5851,30,1200.0,3.8
5852,30,1300.0,4.4
5853,30,1400.0,4.4
5854,30,1500.0,3.9
5855,30,1600.0,3.7
5856,30,1700.0,3.3
5857,30,1800.0,3.2
5858,30,1900.0,2.9
5859,30,2000.0,3.0
5860,30,2100.0,2.1
5861,30,2200.0,3.0
5862,30,2300.0,5.3
5864,1,0.0,7.3
5865,1,100.0,8.0
5866,1,200.0,7.5
5867,1,300.0,6.9
5868,1,400.0,6.3
5869,1,500.0,6.0
5870,1,600.0,5.9
5871,1,700.0,5.8
5872,1,800.0,5.5
5873,1,900.0,5.3
5874,1,1000.0,5.3
5875,1,1100.0,5.3
5876,1,1200.0,5.2
5877,1,1300.0,4.6
5878,1,1400.0,4.0
5879,1,1500.0,3.3
5880,1,1600.0,3.0
5881,1,1700.0,3.0
5882,1,1800.0,2.7
5883,1,1900.0,2.7
5884,1,2000.0,2.4
5885,1,2100.0,2.2
5886,1,2200.0,1.3
5887,1,2300.0,2.8
5888,2,0.0,2.6
5889,2,100.0,3.8
5890,2,200.0,4.7
5891,2,300.0,4.9
5892,2,400.0,4.2
5893,2,500.0,3.2
5894,2,600.0,1.3
5895,2,700.0,0.7
5896,2,800.0,1.1
5897,2,900.0,1.0
5898,2,1000.0,0.2
5899,2,1100.0,-0.8
5900,2,1200.0,-2.7
5901,2,1300.0,-2.5
5902,2,1400.0,-2.2
5903,2,1500.0,-2.7
5904,2,1600.0,-3.5
5905,2,1700.0,-4.2
5906,2,1800.0,-5.0
5907,2,1900.0,-5.4
5908,2,2000.0,-5.8
5909,2,2100.0,-5.8
5910,2,2200.0,-4.1
5911,2,2300.0,-1.9
5912,3,0.0,0.6
5913,3,100.0,2.1
5914,3,200.0,3.5
5915,3,300.0,5.0
5916,3,400.0,3.0
5917,3,500.0,2.0
5918,3,600.0,2.1
5919,3,700.0,1.9
5920,3,800.0,1.6
5921,3,900.0,1.3
5922,3,1000.0,1.4
5923,3,1100.0,1.2
5924,3,1200.0,0.7
5925,3,1300.0,0.6
5926,3,1400.0,0.6
5927,3,1500.0,0.8
5928,3,1600.0,1.8
5929,3,1700.0,2.6
5930,3,1800.0,1.4
5931,3,1900.0,0.8
5932,3,2000.0,0.8
5933,3,2100.0,0.1
5934,3,2200.0,-0.1
5935,3,2300.0,0.5
5936,4,0.0,3.3
5937,4,100.0,6.3
5938,4,200.0,7.3
5939,4,300.0,8.0
5940,4,400.0,9.1
5941,4,500.0,9.1
5942,4,600.0,7.7
5943,4,700.0,7.5
5944,4,800.0,6.2
5945,4,900.0,4.1
5946,4,1000.0,1.9
5947,4,1100.0,1.2
5948,4,1200.0,0.4
5949,4,1300.0,2.6
5950,4,1400.0,2.4
5951,4,1500.0,0.1
5952,4,1600.0,-0.4
5953,4,1700.0,0.3
5954,4,1800.0,-0.8
5955,4,1900.0,-3.0
5956,4,2000.0,-1.7
5957,4,2100.0,-2.3
5958,4,2200.0,-2.0
5959,4,2300.0,-0.9
5960,5,0.0,-0.5
5961,5,100.0,0.5
5962,5,200.0,0.7
5963,5,300.0,0.7
5964,5,400.0,0.6
5965,5,500.0,0.0
5966,5,600.0,-1.1
5967,5,700.0,-1.9
5968,5,800.0,-2.3
5969,5,900.0,-3.3
5970,5,1000.0,-4.4
5971,5,1100.0,-5.1
5972,5,1200.0,-5.8
5973,5,1300.0,-6.3
5974,5,1400.0,-7.0
5975,5,1500.0,-8.1
5976,5,1600.0,-8.2
5977,5,1700.0,-9.6
5978,5,1800.0,-10.6
5979,5,1900.0,-11.2
5980,5,2000.0,-11.8
5981,5,2100.0,-12.1
5982,5,2200.0,-10.2
5983,5,2300.0,-7.7
5984,6,0.0,-4.5
5985,6,100.0,-3.7
5986,6,200.0,-2.3
5987,6,300.0,-1.8
5988,6,400.0,-0.7
5989,6,500.0,-0.7
5990,6,600.0,-1.1
5991,6,700.0,-2.1
5992,6,800.0,-3.0
5993,6,900.0,-4.5
5994,6,1000.0,-6.0
5995,6,1100.0,-7.3
5996,6,1200.0,-8.4
5997,6,1300.0,-9.0
5998,6,1400.0,-9.5
5999,6,1500.0,-9.8
6000,6,1600.0,-10.0
6001,6,1700.0,-10.2
6002,6,1800.0,-9.7
6003,6,1900.0,-7.5
6004,6,2000.0,-8.7
6005,6,2100.0,-7.5
6006,6,2200.0,-5.9
6007,6,2300.0,-4.1
6008,7,0.0,-1.7
6009,7,100.0,1.1
6010,7,200.0,3.9
6011,7,300.0,3.5
6012,7,400.0,3.2
6013,7,500.0,2.0
6014,7,600.0,2.4
6015,7,700.0,0.4
6016,7,800.0,0.4
6017,7,900.0,0.0
6018,7,1000.0,0.0
6019,7,1100.0,-2.1
6020,7,1200.0,-1.7
6021,7,1300.0,-2.6
6022,7,1400.0,-2.5
6023,7,1500.0,-3.2
6024,7,1600.0,-4.0
6025,7,1700.0,-2.8
6026,7,1800.0,-3.5
6027,7,1900.0,-4.6
6028,7,2000.0,-5.6
6029,7,2100.0,-5.2
6030,7,2200.0,-5.1
6031,7,2300.0,-4.2
6032,8,0.0,0.4
6033,8,100.0,3.5
6034,8,200.0,4.0
6035,8,300.0,5.0
6036,8,400.0,4.8
6037,8,500.0,4.8
6038,8,600.0,4.2
6039,8,700.0,0.9
6040,8,800.0,-1.1
6041,8,900.0,-2.6
6042,8,1000.0,-3.5
6043,8,1100.0,-4.1
6044,8,1200.0,-4.9
6045,8,1300.0,-5.1
6046,8,1400.0,-5.2
6047,8,1500.0,-5.6
6048,8,1600.0,-5.9
6049,8,1700.0,-6.4
6050,8,1800.0,-6.5
6051,8,1900.0,-6.5
6052,8,2000.0,-6.2
6053,8,2100.0,-6.0
6054,8,2200.0,-3.9
6055,8,2300.0,-2.1
6056,9,0.0,-0.1
6057,9,100.0,2.1
6058,9,200.0,5.0
6059,9,300.0,7.3
6060,9,400.0,8.5
6061,9,500.0,8.8
6062,9,600.0,8.4
6063,9,700.0,5.5
6064,9,800.0,3.5
6065,9,900.0,1.5
6066,9,1000.0,0.8
6067,9,1100.0,0.3
6068,9,1200.0,-0.2
6069,9,1300.0,-1.3
6070,9,1400.0,-1.0
6071,9,1500.0,0.6
6072,9,1600.0,1.2
6073,9,1700.0,0.7
6074,9,1800.0,1.7
6075,9,1900.0,1.8
6076,9,2000.0,0.8
6077,9,2100.0,2.5
6078,9,2200.0,4.1
6079,9,2300.0,5.6
6080,10,0.0,8.9
6081,10,100.0,11.0
6082,10,200.0,12.2
6083,10,300.0,13.0
6084,10,400.0,12.8
6085,10,500.0,13.0
6086,10,600.0,12.3
6087,10,700.0,9.9
6088,10,800.0,8.7
6089,10,900.0,7.2
6090,10,1000.0,5.8
6091,10,1100.0,6.3
6092,10,1200.0,5.0
6093,10,1300.0,3.1
6094,10,1400.0,2.6
6095,10,1500.0,2.3
6096,10,1600.0,2.9
6097,10,1700.0,5.4
6098,10,1800.0,6.6
6099,10,1900.0,6.3
6100,10,2000.0,6.9
6101,10,2100.0,6.7
6102,10,2200.0,5.8
6103,10,2300.0,9.2
6104,11,0.0,9.7
6105,11,100.0,9.3
6106,11,200.0,8.3
6107,11,300.0,8.9
6108,11,400.0,9.0
6109,11,500.0,8.6
6110,11,600.0,7.2
6111,11,700.0,5.9
6112,11,800.0,4.8
6113,11,900.0,4.2
6114,11,1000.0,4.1
6115,11,1100.0,4.0
6116,11,1200.0,3.8
6117,11,1300.0,3.0
6118,11,1400.0,2.0
6119,11,1500.0,1.0
6120,11,1600.0,0.8
6121,11,1700.0,0.2
6122,11,1800.0,-0.5
6123,11,1900.0,-1.1
6124,11,2000.0,-3.2
6125,11,2100.0,-4.5
6126,11,2200.0,-3.6
6127,11,2300.0,-0.5
6128,12,0.0,1.1
6129,12,100.0,1.9
6130,12,200.0,3.0
6131,12,300.0,4.2
6132,12,400.0,4.0
6133,12,500.0,3.8
6134,12,600.0,3.0
6135,12,700.0,1.5
6136,12,800.0,0.1
6137,12,900.0,-1.4
6138,12,1000.0,-3.6
6139,12,1100.0,-4.3
6140,12,1200.0,-4.8
6141,12,1300.0,-5.9
6142,12,1400.0,-6.0
6143,12,1500.0,-6.4
6144,12,1600.0,-7.1
6145,12,1700.0,-7.4
6146,12,1800.0,-7.9
6147,12,1900.0,-8.0
6148,12,2000.0,-8.3
6149,12,2100.0,-8.6
6150,12,2200.0,-7.2
6151,12,2300.0,-4.2
6152,13,0.0,0.1
6153,13,100.0,2.5
6154,13,200.0,4.0
6155,13,300.0,5.7
6156,13,400.0,6.3
6157,13,500.0,6.7
6158,13,600.0,5.8
6159,13,700.0,2.5
6160,13,800.0,-0.1
6161,13,900.0,-2.0
6162,13,1000.0,-2.3
6163,13,1100.0,-1.9
6164,13,1200.0,-0.4
6165,13,1300.0,1.8
6166,13,1400.0,3.2
6167,13,1500.0,4.0
6168,13,1600.0,1.9
